t_s,t_ms,src_gw,src_name,old_sat,new_sat,event,gw_lat,gw_lon,old_sat_lat,old_sat_lon,new_sat_lat,new_sat_lon,new_elevation_deg,new_dist_km
5222,5222000,41,DN,23,23,stay,16.0544,108.2022,25.5247,113.0681,25.5247,113.0681,34.9,1669.1
5222,5222000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5247,113.0681,25.5247,113.0681,35.24,1659.5
5222,5222000,42,HCM,23,23,stay,10.8231,106.6297,25.5247,113.0681,25.5247,113.0681,21.16,2199.5
5222,5222000,41,DN,23,23,stay,16.0544,108.2022,25.5247,113.0681,25.5247,113.0681,34.9,1669.1
5222,5222000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5247,113.0681,25.5247,113.0681,35.24,1659.5
5222,5222000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5247,113.0681,25.5247,113.0681,35.24,1659.5
5222,5222000,42,HCM,23,23,stay,10.8231,106.6297,25.5247,113.0681,25.5247,113.0681,21.16,2199.5
5222,5222000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5247,113.0681,25.5247,113.0681,37.67,1594.2
5222,5222000,40,HN,23,23,stay,21.0278,105.8342,25.5247,113.0681,25.5247,113.0681,43.87,1454.2
5222,5222000,42,HCM,23,23,stay,10.8231,106.6297,25.5247,113.0681,25.5247,113.0681,21.16,2199.5
5222,5222000,40,HN,23,23,stay,21.0278,105.8342,25.5247,113.0681,25.5247,113.0681,43.87,1454.2
5222,5222000,40,HN,23,23,stay,21.0278,105.8342,25.5247,113.0681,25.5247,113.0681,43.87,1454.2
5222,5222000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5247,113.0681,25.5247,113.0681,43.88,1453.9
5222,5222000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5247,113.0681,25.5247,113.0681,37.67,1594.2
5223,5223000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5405,113.1237,25.5405,113.1237,37.51,1598.4
5223,5223000,41,DN,23,23,stay,16.0544,108.2022,25.5405,113.1237,25.5405,113.1237,34.78,1672.5
5223,5223000,42,HCM,23,23,stay,10.8231,106.6297,25.5405,113.1237,25.5405,113.1237,21.09,2203.1
5223,5223000,42,HCM,23,23,stay,10.8231,106.6297,25.5405,113.1237,25.5405,113.1237,21.09,2203.1
5223,5223000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5405,113.1237,25.5405,113.1237,43.68,1458.0
5223,5223000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5405,113.1237,25.5405,113.1237,43.68,1458.0
5223,5223000,40,HN,23,23,stay,21.0278,105.8342,25.5405,113.1237,25.5405,113.1237,43.66,1458.3
5223,5223000,41,DN,23,23,stay,16.0544,108.2022,25.5405,113.1237,25.5405,113.1237,34.78,1672.5
5223,5223000,42,HCM,23,23,stay,10.8231,106.6297,25.5405,113.1237,25.5405,113.1237,21.09,2203.1
5223,5223000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5405,113.1237,25.5405,113.1237,19.05,2312.0
5223,5223000,41,DN,23,23,stay,16.0544,108.2022,25.5405,113.1237,25.5405,113.1237,34.78,1672.5
5223,5223000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5405,113.1237,25.5405,113.1237,19.05,2312.0
5223,5223000,42,HCM,23,23,stay,10.8231,106.6297,25.5405,113.1237,25.5405,113.1237,21.09,2203.1
5223,5223000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5405,113.1237,25.5405,113.1237,35.11,1663.0
5223,5223000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5405,113.1237,25.5405,113.1237,43.68,1458.0
5223,5223000,42,HCM,23,23,stay,10.8231,106.6297,25.5405,113.1237,25.5405,113.1237,21.09,2203.1
5223,5223000,41,DN,23,23,stay,16.0544,108.2022,25.5405,113.1237,25.5405,113.1237,34.78,1672.5
5223,5223000,41,DN,23,23,stay,16.0544,108.2022,25.5405,113.1237,25.5405,113.1237,34.78,1672.5
5223,5223000,40,HN,23,23,stay,21.0278,105.8342,25.5405,113.1237,25.5405,113.1237,43.66,1458.3
5223,5223000,40,HN,23,23,stay,21.0278,105.8342,25.5405,113.1237,25.5405,113.1237,43.66,1458.3
5223,5223000,40,HN,23,23,stay,21.0278,105.8342,25.5405,113.1237,25.5405,113.1237,43.66,1458.3
5223,5223000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5405,113.1237,25.5405,113.1237,35.11,1663.0
5223,5223000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5405,113.1237,25.5405,113.1237,37.51,1598.4
5223,5223000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5405,113.1237,25.5405,113.1237,37.51,1598.4
5223,5223000,42,HCM,23,23,stay,10.8231,106.6297,25.5405,113.1237,25.5405,113.1237,21.09,2203.1
5223,5223000,40,HN,23,23,stay,21.0278,105.8342,25.5405,113.1237,25.5405,113.1237,43.66,1458.3
5223,5223000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5405,113.1237,25.5405,113.1237,35.11,1663.0
5223,5223000,41,DN,23,23,stay,16.0544,108.2022,25.5405,113.1237,25.5405,113.1237,34.78,1672.5
5223,5223000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5405,113.1237,25.5405,113.1237,19.05,2312.0
5223,5223000,40,HN,23,23,stay,21.0278,105.8342,25.5405,113.1237,25.5405,113.1237,43.66,1458.3
5224,5224000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5562,113.1794,25.5562,113.1794,18.98,2315.7
5224,5224000,41,DN,23,23,stay,16.0544,108.2022,25.5562,113.1794,25.5562,113.1794,34.66,1675.8
5224,5224000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5562,113.1794,25.5562,113.1794,18.98,2315.7
5224,5224000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5562,113.1794,25.5562,113.1794,37.35,1602.5
5224,5224000,40,HN,23,23,stay,21.0278,105.8342,25.5562,113.1794,25.5562,113.1794,43.46,1462.4
5224,5224000,40,HN,23,23,stay,21.0278,105.8342,25.5562,113.1794,25.5562,113.1794,43.46,1462.4
5224,5224000,41,DN,23,23,stay,16.0544,108.2022,25.5562,113.1794,25.5562,113.1794,34.66,1675.8
5224,5224000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5562,113.1794,25.5562,113.1794,34.99,1666.6
5224,5224000,42,HCM,23,23,stay,10.8231,106.6297,25.5562,113.1794,25.5562,113.1794,21.02,2206.7
5224,5224000,41,DN,23,23,stay,16.0544,108.2022,25.5562,113.1794,25.5562,113.1794,34.66,1675.8
5224,5224000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5562,113.1794,25.5562,113.1794,18.98,2315.7
5224,5224000,40,HN,23,23,stay,21.0278,105.8342,25.5562,113.1794,25.5562,113.1794,43.46,1462.4
5224,5224000,42,HCM,23,23,stay,10.8231,106.6297,25.5562,113.1794,25.5562,113.1794,21.02,2206.7
5224,5224000,40,HN,23,23,stay,21.0278,105.8342,25.5562,113.1794,25.5562,113.1794,43.46,1462.4
5224,5224000,42,HCM,23,23,stay,10.8231,106.6297,25.5562,113.1794,25.5562,113.1794,21.02,2206.7
5224,5224000,42,HCM,23,23,stay,10.8231,106.6297,25.5562,113.1794,25.5562,113.1794,21.02,2206.7
5224,5224000,40,HN,23,23,stay,21.0278,105.8342,25.5562,113.1794,25.5562,113.1794,43.46,1462.4
5224,5224000,42,HCM,23,23,stay,10.8231,106.6297,25.5562,113.1794,25.5562,113.1794,21.02,2206.7
5224,5224000,41,DN,23,23,stay,16.0544,108.2022,25.5562,113.1794,25.5562,113.1794,34.66,1675.8
5224,5224000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5562,113.1794,25.5562,113.1794,34.99,1666.6
5224,5224000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5562,113.1794,25.5562,113.1794,43.47,1462.1
5224,5224000,40,HN,23,23,stay,21.0278,105.8342,25.5562,113.1794,25.5562,113.1794,43.46,1462.4
5224,5224000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5562,113.1794,25.5562,113.1794,43.47,1462.1
5224,5224000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5562,113.1794,25.5562,113.1794,37.35,1602.5
5224,5224000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5562,113.1794,25.5562,113.1794,37.35,1602.5
5224,5224000,41,DN,23,23,stay,16.0544,108.2022,25.5562,113.1794,25.5562,113.1794,34.66,1675.8
5224,5224000,41,DN,23,23,stay,16.0544,108.2022,25.5562,113.1794,25.5562,113.1794,34.66,1675.8
5224,5224000,42,HCM,23,23,stay,10.8231,106.6297,25.5562,113.1794,25.5562,113.1794,21.02,2206.7
5224,5224000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5562,113.1794,25.5562,113.1794,43.47,1462.1
5224,5224000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5562,113.1794,25.5562,113.1794,34.99,1666.6
5225,5225000,40,HN,23,23,stay,21.0278,105.8342,25.572,113.235,25.572,113.235,43.26,1466.5
5225,5225000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.572,113.235,25.572,113.235,43.27,1466.2
5225,5225000,41,DN,23,23,stay,16.0544,108.2022,25.572,113.235,25.572,113.235,34.55,1679.2
5225,5225000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.572,113.235,25.572,113.235,34.86,1670.2
5225,5225000,41,DN,23,23,stay,16.0544,108.2022,25.572,113.235,25.572,113.235,34.55,1679.2
5225,5225000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.572,113.235,25.572,113.235,37.19,1606.7
5225,5225000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.572,113.235,25.572,113.235,18.91,2319.5
5225,5225000,40,HN,23,23,stay,21.0278,105.8342,25.572,113.235,25.572,113.235,43.26,1466.5
5225,5225000,41,DN,23,23,stay,16.0544,108.2022,25.572,113.235,25.572,113.235,34.55,1679.2
5225,5225000,40,HN,23,23,stay,21.0278,105.8342,25.572,113.235,25.572,113.235,43.26,1466.5
5225,5225000,41,DN,23,23,stay,16.0544,108.2022,25.572,113.235,25.572,113.235,34.55,1679.2
5225,5225000,40,HN,23,23,stay,21.0278,105.8342,25.572,113.235,25.572,113.235,43.26,1466.5
5225,5225000,40,HN,23,23,stay,21.0278,105.8342,25.572,113.235,25.572,113.235,43.26,1466.5
5225,5225000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.572,113.235,25.572,113.235,37.19,1606.7
5225,5225000,42,HCM,23,23,stay,10.8231,106.6297,25.572,113.235,25.572,113.235,20.95,2210.3
5225,5225000,41,DN,23,23,stay,16.0544,108.2022,25.572,113.235,25.572,113.235,34.55,1679.2
5225,5225000,42,HCM,23,23,stay,10.8231,106.6297,25.572,113.235,25.572,113.235,20.95,2210.3
5225,5225000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.572,113.235,25.572,113.235,37.19,1606.7
5225,5225000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.572,113.235,25.572,113.235,34.86,1670.2
5225,5225000,42,HCM,23,23,stay,10.8231,106.6297,25.572,113.235,25.572,113.235,20.95,2210.3
5225,5225000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.572,113.235,25.572,113.235,43.27,1466.2
5225,5225000,41,DN,23,23,stay,16.0544,108.2022,25.572,113.235,25.572,113.235,34.55,1679.2
5225,5225000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.572,113.235,25.572,113.235,43.27,1466.2
5225,5225000,42,HCM,23,23,stay,10.8231,106.6297,25.572,113.235,25.572,113.235,20.95,2210.3
5225,5225000,40,HN,23,23,stay,21.0278,105.8342,25.572,113.235,25.572,113.235,43.26,1466.5
5225,5225000,42,HCM,23,23,stay,10.8231,106.6297,25.572,113.235,25.572,113.235,20.95,2210.3
5225,5225000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.572,113.235,25.572,113.235,34.86,1670.2
5225,5225000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.572,113.235,25.572,113.235,18.91,2319.5
5225,5225000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.572,113.235,25.572,113.235,18.91,2319.5
5225,5225000,42,HCM,23,23,stay,10.8231,106.6297,25.572,113.235,25.572,113.235,20.95,2210.3
5226,5226000,40,HN,23,23,stay,21.0278,105.8342,25.5877,113.2907,25.5877,113.2907,43.06,1470.6
5226,5226000,42,HCM,23,23,stay,10.8231,106.6297,25.5877,113.2907,25.5877,113.2907,20.88,2214.0
5226,5226000,40,HN,23,23,stay,21.0278,105.8342,25.5877,113.2907,25.5877,113.2907,43.06,1470.6
5226,5226000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5877,113.2907,25.5877,113.2907,18.84,2323.3
5226,5226000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5877,113.2907,25.5877,113.2907,34.74,1673.7
5226,5226000,41,DN,23,23,stay,16.0544,108.2022,25.5877,113.2907,25.5877,113.2907,34.43,1682.6
5226,5226000,42,HCM,23,23,stay,10.8231,106.6297,25.5877,113.2907,25.5877,113.2907,20.88,2214.0
5226,5226000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5877,113.2907,25.5877,113.2907,43.07,1470.3
5226,5226000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5877,113.2907,25.5877,113.2907,34.74,1673.7
5226,5226000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5877,113.2907,25.5877,113.2907,37.03,1610.9
5226,5226000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5877,113.2907,25.5877,113.2907,18.84,2323.3
5226,5226000,41,DN,23,23,stay,16.0544,108.2022,25.5877,113.2907,25.5877,113.2907,34.43,1682.6
5226,5226000,41,DN,23,23,stay,16.0544,108.2022,25.5877,113.2907,25.5877,113.2907,34.43,1682.6
5226,5226000,40,HN,23,23,stay,21.0278,105.8342,25.5877,113.2907,25.5877,113.2907,43.06,1470.6
5226,5226000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5877,113.2907,25.5877,113.2907,43.07,1470.3
5226,5226000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.5877,113.2907,25.5877,113.2907,18.84,2323.3
5226,5226000,42,HCM,23,23,stay,10.8231,106.6297,25.5877,113.2907,25.5877,113.2907,20.88,2214.0
5226,5226000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5877,113.2907,25.5877,113.2907,37.03,1610.9
5226,5226000,42,HCM,23,23,stay,10.8231,106.6297,25.5877,113.2907,25.5877,113.2907,20.88,2214.0
5226,5226000,41,DN,23,23,stay,16.0544,108.2022,25.5877,113.2907,25.5877,113.2907,34.43,1682.6
5226,5226000,40,HN,23,23,stay,21.0278,105.8342,25.5877,113.2907,25.5877,113.2907,43.06,1470.6
5226,5226000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.5877,113.2907,25.5877,113.2907,37.03,1610.9
5226,5226000,40,HN,23,23,stay,21.0278,105.8342,25.5877,113.2907,25.5877,113.2907,43.06,1470.6
5226,5226000,42,HCM,23,23,stay,10.8231,106.6297,25.5877,113.2907,25.5877,113.2907,20.88,2214.0
5226,5226000,40,HN,23,23,stay,21.0278,105.8342,25.5877,113.2907,25.5877,113.2907,43.06,1470.6
5226,5226000,42,HCM,23,23,stay,10.8231,106.6297,25.5877,113.2907,25.5877,113.2907,20.88,2214.0
5226,5226000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.5877,113.2907,25.5877,113.2907,34.74,1673.7
5226,5226000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.5877,113.2907,25.5877,113.2907,43.07,1470.3
5226,5226000,41,DN,23,23,stay,16.0544,108.2022,25.5877,113.2907,25.5877,113.2907,34.43,1682.6
5226,5226000,41,DN,23,23,stay,16.0544,108.2022,25.5877,113.2907,25.5877,113.2907,34.43,1682.6
5227,5227000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.6034,113.3464,25.6034,113.3464,34.61,1677.4
5227,5227000,40,HN,23,23,stay,21.0278,105.8342,25.6034,113.3464,25.6034,113.3464,42.86,1474.7
5227,5227000,40,HN,23,23,stay,21.0278,105.8342,25.6034,113.3464,25.6034,113.3464,42.86,1474.7
5227,5227000,41,DN,23,23,stay,16.0544,108.2022,25.6034,113.3464,25.6034,113.3464,34.32,1686.0
5227,5227000,40,HN,23,23,stay,21.0278,105.8342,25.6034,113.3464,25.6034,113.3464,42.86,1474.7
5227,5227000,42,HCM,23,23,stay,10.8231,106.6297,25.6034,113.3464,25.6034,113.3464,20.81,2217.6
5227,5227000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6034,113.3464,25.6034,113.3464,36.87,1615.1
5227,5227000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6034,113.3464,25.6034,113.3464,36.87,1615.1
5227,5227000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.6034,113.3464,25.6034,113.3464,42.87,1474.4
5227,5227000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.6034,113.3464,25.6034,113.3464,42.87,1474.4
5227,5227000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.6034,113.3464,25.6034,113.3464,34.61,1677.4
5227,5227000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.6034,113.3464,25.6034,113.3464,34.61,1677.4
5227,5227000,41,DN,23,23,stay,16.0544,108.2022,25.6034,113.3464,25.6034,113.3464,34.32,1686.0
5227,5227000,41,DN,23,23,stay,16.0544,108.2022,25.6034,113.3464,25.6034,113.3464,34.32,1686.0
5227,5227000,40,HN,23,23,stay,21.0278,105.8342,25.6034,113.3464,25.6034,113.3464,42.86,1474.7
5227,5227000,42,HCM,23,23,stay,10.8231,106.6297,25.6034,113.3464,25.6034,113.3464,20.81,2217.6
5227,5227000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.6034,113.3464,25.6034,113.3464,42.87,1474.4
5227,5227000,42,HCM,23,23,stay,10.8231,106.6297,25.6034,113.3464,25.6034,113.3464,20.81,2217.6
5227,5227000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6034,113.3464,25.6034,113.3464,36.87,1615.1
5227,5227000,41,DN,23,23,stay,16.0544,108.2022,25.6034,113.3464,25.6034,113.3464,34.32,1686.0
5227,5227000,42,HCM,23,23,stay,10.8231,106.6297,25.6034,113.3464,25.6034,113.3464,20.81,2217.6
5227,5227000,41,DN,23,23,stay,16.0544,108.2022,25.6034,113.3464,25.6034,113.3464,34.32,1686.0
5227,5227000,40,HN,23,23,stay,21.0278,105.8342,25.6034,113.3464,25.6034,113.3464,42.86,1474.7
5227,5227000,42,HCM,23,23,stay,10.8231,106.6297,25.6034,113.3464,25.6034,113.3464,20.81,2217.6
5227,5227000,40,HN,23,23,stay,21.0278,105.8342,25.6034,113.3464,25.6034,113.3464,42.86,1474.7
5227,5227000,42,HCM,23,23,stay,10.8231,106.6297,25.6034,113.3464,25.6034,113.3464,20.81,2217.6
5227,5227000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6034,113.3464,25.6034,113.3464,18.77,2327.1
5227,5227000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6034,113.3464,25.6034,113.3464,18.77,2327.1
5227,5227000,41,DN,23,23,stay,16.0544,108.2022,25.6034,113.3464,25.6034,113.3464,34.32,1686.0
5227,5227000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6034,113.3464,25.6034,113.3464,18.77,2327.1
5228,5228000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.619,113.4021,25.619,113.4021,36.71,1619.3
5228,5228000,40,HN,23,23,stay,21.0278,105.8342,25.619,113.4021,25.619,113.4021,42.66,1478.9
5228,5228000,42,HCM,23,23,stay,10.8231,106.6297,25.619,113.4021,25.619,113.4021,20.74,2221.2
5228,5228000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.619,113.4021,25.619,113.4021,42.67,1478.6
5228,5228000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.619,113.4021,25.619,113.4021,36.71,1619.3
5228,5228000,41,DN,23,23,stay,16.0544,108.2022,25.619,113.4021,25.619,113.4021,34.2,1689.4
5228,5228000,41,DN,23,23,stay,16.0544,108.2022,25.619,113.4021,25.619,113.4021,34.2,1689.4
5228,5228000,41,DN,23,23,stay,16.0544,108.2022,25.619,113.4021,25.619,113.4021,34.2,1689.4
5228,5228000,42,HCM,23,23,stay,10.8231,106.6297,25.619,113.4021,25.619,113.4021,20.74,2221.2
5228,5228000,41,DN,23,23,stay,16.0544,108.2022,25.619,113.4021,25.619,113.4021,34.2,1689.4
5228,5228000,40,HN,23,23,stay,21.0278,105.8342,25.619,113.4021,25.619,113.4021,42.66,1478.9
5228,5228000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.619,113.4021,25.619,113.4021,18.71,2330.9
5228,5228000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.619,113.4021,25.619,113.4021,42.67,1478.6
5228,5228000,40,HN,23,23,stay,21.0278,105.8342,25.619,113.4021,25.619,113.4021,42.66,1478.9
5228,5228000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.619,113.4021,25.619,113.4021,34.49,1681.0
5228,5228000,40,HN,23,23,stay,21.0278,105.8342,25.619,113.4021,25.619,113.4021,42.66,1478.9
5228,5228000,42,HCM,23,23,stay,10.8231,106.6297,25.619,113.4021,25.619,113.4021,20.74,2221.2
5228,5228000,42,HCM,23,23,stay,10.8231,106.6297,25.619,113.4021,25.619,113.4021,20.74,2221.2
5228,5228000,42,HCM,23,23,stay,10.8231,106.6297,25.619,113.4021,25.619,113.4021,20.74,2221.2
5228,5228000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.619,113.4021,25.619,113.4021,18.71,2330.9
5228,5228000,41,DN,23,23,stay,16.0544,108.2022,25.619,113.4021,25.619,113.4021,34.2,1689.4
5228,5228000,41,DN,23,23,stay,16.0544,108.2022,25.619,113.4021,25.619,113.4021,34.2,1689.4
5228,5228000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.619,113.4021,25.619,113.4021,36.71,1619.3
5228,5228000,42,HCM,23,23,stay,10.8231,106.6297,25.619,113.4021,25.619,113.4021,20.74,2221.2
5228,5228000,40,HN,23,23,stay,21.0278,105.8342,25.619,113.4021,25.619,113.4021,42.66,1478.9
5228,5228000,40,HN,23,23,stay,21.0278,105.8342,25.619,113.4021,25.619,113.4021,42.66,1478.9
5228,5228000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.619,113.4021,25.619,113.4021,18.71,2330.9
5228,5228000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.619,113.4021,25.619,113.4021,42.67,1478.6
5228,5228000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.619,113.4021,25.619,113.4021,34.49,1681.0
5228,5228000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.619,113.4021,25.619,113.4021,34.49,1681.0
5229,5229000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.6346,113.4578,25.6346,113.4578,42.47,1482.7
5229,5229000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6346,113.4578,25.6346,113.4578,36.55,1623.6
5229,5229000,40,HN,23,23,stay,21.0278,105.8342,25.6346,113.4578,25.6346,113.4578,42.46,1483.0
5229,5229000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.6346,113.4578,25.6346,113.4578,42.47,1482.7
5229,5229000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6346,113.4578,25.6346,113.4578,36.55,1623.6
5229,5229000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6346,113.4578,25.6346,113.4578,18.64,2334.7
5229,5229000,42,HCM,23,23,stay,10.8231,106.6297,25.6346,113.4578,25.6346,113.4578,20.67,2224.9
5229,5229000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6346,113.4578,25.6346,113.4578,18.64,2334.7
5229,5229000,41,DN,23,23,stay,16.0544,108.2022,25.6346,113.4578,25.6346,113.4578,34.08,1692.8
5229,5229000,40,HN,23,23,stay,21.0278,105.8342,25.6346,113.4578,25.6346,113.4578,42.46,1483.0
5229,5229000,42,HCM,23,23,stay,10.8231,106.6297,25.6346,113.4578,25.6346,113.4578,20.67,2224.9
5229,5229000,41,DN,23,23,stay,16.0544,108.2022,25.6346,113.4578,25.6346,113.4578,34.08,1692.8
5229,5229000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6346,113.4578,25.6346,113.4578,18.64,2334.7
5229,5229000,46,Router_HaNoi,23,23,stay,21.0245,105.8412,25.6346,113.4578,25.6346,113.4578,42.47,1482.7
5229,5229000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6346,113.4578,25.6346,113.4578,36.55,1623.6
5229,5229000,40,HN,23,23,stay,21.0278,105.8342,25.6346,113.4578,25.6346,113.4578,42.46,1483.0
5229,5229000,42,HCM,23,23,stay,10.8231,106.6297,25.6346,113.4578,25.6346,113.4578,20.67,2224.9
5229,5229000,41,DN,23,23,stay,16.0544,108.2022,25.6346,113.4578,25.6346,113.4578,34.08,1692.8
5229,5229000,40,HN,23,23,stay,21.0278,105.8342,25.6346,113.4578,25.6346,113.4578,42.46,1483.0
5229,5229000,42,HCM,23,23,stay,10.8231,106.6297,25.6346,113.4578,25.6346,113.4578,20.67,2224.9
5229,5229000,40,HN,23,23,stay,21.0278,105.8342,25.6346,113.4578,25.6346,113.4578,42.46,1483.0
5229,5229000,41,DN,23,23,stay,16.0544,108.2022,25.6346,113.4578,25.6346,113.4578,34.08,1692.8
5229,5229000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.6346,113.4578,25.6346,113.4578,34.36,1684.6
5229,5229000,40,HN,23,23,stay,21.0278,105.8342,25.6346,113.4578,25.6346,113.4578,42.46,1483.0
5229,5229000,42,HCM,23,23,stay,10.8231,106.6297,25.6346,113.4578,25.6346,113.4578,20.67,2224.9
5229,5229000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.6346,113.4578,25.6346,113.4578,34.36,1684.6
5229,5229000,43,Router_Hue,23,23,stay,16.4674,107.5905,25.6346,113.4578,25.6346,113.4578,34.36,1684.6
5229,5229000,42,HCM,23,23,stay,10.8231,106.6297,25.6346,113.4578,25.6346,113.4578,20.67,2224.9
5229,5229000,41,DN,23,23,stay,16.0544,108.2022,25.6346,113.4578,25.6346,113.4578,34.08,1692.8
5229,5229000,41,DN,23,23,stay,16.0544,108.2022,25.6346,113.4578,25.6346,113.4578,34.08,1692.8
5230,5230000,40,HN,23,23,stay,21.0278,105.8342,25.6502,113.5135,25.6502,113.5135,42.26,1487.2
5230,5230000,42,HCM,23,23,stay,10.8231,106.6297,25.6502,113.5135,25.6502,113.5135,20.6,2228.6
5230,5230000,45,Router_CanTho,23,23,stay,10.0341,105.788,25.6502,113.5135,25.6502,113.5135,18.57,2338.5
5230,5230000,42,HCM,23,23,stay,10.8231,106.6297,25.6502,113.5135,25.6502,113.5135,20.6,2228.6
5230,5230000,42,HCM,23,23,stay,10.8231,106.6297,25.6502,113.5135,25.6502,113.5135,20.6,2228.6
5230,5230000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6502,113.5135,25.6502,113.5135,36.39,1627.8
5230,5230000,40,HN,23,23,stay,21.0278,105.8342,25.6502,113.5135,25.6502,113.5135,42.26,1487.2
5230,5230000,44,Router_Vinh,23,23,stay,18.6717,105.6922,25.6502,113.5135,25.6502,113.5135,36.39,1627.8
5230,5230000,41,DN,23,23,stay,16.0544,108.2022,25.6502,113.5135,25.6502,113.5135,33.97,1696.3
5230,5230000,41,DN,23,23,stay,16.0544,108.2022,25.6502,113.5135,25.6502,113.5135,33.97,1696.3
